track_name#artist_name#lyrics
11 y 6#Fito Páez#"[Letra de ""11 y 6""]

[Verso 1]
En un café se vieron por casualidad
Cansados en el alma de tanto andar
Ella tenía un clavel en la mano
Él se acercó, le preguntó si andaba bien
Llegaba a la ventana en puntas de pie
Y la llevó a caminar por Corrientes

[Coro]
Miren todos, ellos solos
Pueden más que el amor y son más fuertes que el Olimpo
Se escondieron en el centro
Y, en el baño de un bar, sellaron todo con un beso

[Verso 2]
Durante un mes, vendieron rosas en La Paz
Presiento que no importaba nada más
Y entre los dos juntaban algo
No sé por qué pero jamás los volví a ver
Él carga con once y ella con seis
Y si reía, le daba la luna

[Coro]
Miren todos, ellos solos
Pueden más que el amor y son más fuertes que el Olimpo
Se escondieron en el centro
Y, en el baño de un bar, sellaron todo con un beso"
Mariposa Tecknicolor#Fito Páez#"[Letra de ""Mariposa Tecknicolor""]

[Verso 1]
Todas las mañanas que viví
Todas las calles donde me escondí
El encantamiento de un amor
El sacrificio de mis madres, los zapatos de charol
Los domingos en el club
Salvo que Cristo sigue allí en la cruz
Las columnas de la catedral
Y la tribuna grita ""Gol"" el lunes por la capital

[Estribillo]
Todos yiran y yiran, todos bajo el sol
Se proyecta la vida, mariposa tecknicolor
Cada vez que me miras, cada sensación
Se proyecta la vida, mariposa tecknicolor

[Verso 2]
Vi sus caras de resignación
Los vi felices llenos de dolor
Ellas cocinaban el arroz
El levantaba sus principios de sutil emperador
Todo al fin se sucedió
Sólo que el tiempo no los esperó
La melancolía de morir en este mundo
Y de vivir sin una estúpida razón

[Estribillo]
Todos yiran y yiran, todos bajo el sol
Se proyecta la vida, mariposa tecknicolor
Cada vez que me miras, cada sensación
Se proyecta la vida, mariposa tecknicolor

[Puente]
Yo te conozco de antes, desde antes del ayer
Yo te conozco de antes, cuando me fui no me alejé
Llevo la voz cantante, llevo la luz del tren
Llevo un estilo errante, llevo tus marcas en mi piel

[Final]
Y hoy solo te vuelvo a ver
Y hoy solo te vuelvo a ver
Y hoy solo te vuelvo a ver"
Al Lado del Camino#Fito Páez#"[Letra de ""Al Lado del Camino""]

[Verso 1]
Me gusta estar al lado del camino
Fumando el humo mientras todo pasa
Me gusta abrir los ojos y estar vivo
Tener que vérmelas con la resaca
Entonces, navegar se hace preciso
En barcos que se estrellen en la nada
Vivir atormentado de sentido
Creo que esta si es la parte más pesada

[Verso 2]
En tiempos donde nadie escucha a nadie
En tiempos donde todos contra todos
En tiempos egoístas y mezquinos
En tiempos donde siempre estamos solos
Habrá que declararse incompetente
En todas las materias del mercado
Habrá que declararse un inocente
O habrá que ser abyecto y desalmado

[Verso 3]
Yo ya no pertenezco a ningún istmo
Me considero vivo y enterrado
Yo puse las canciones en tu walkman
El tiempo a mí me puso en otro lado
