track_name#artist_name#lyrics
Campanas En La Noche#Los Tipitos#"[Letra de ""Campanas En La Noche""]

[Verso 1]
Un hombre de frente a una ventana
Súper lúcida la mirada
Recorre el paisaje y no
No es su interior, es luna

Son sombras lejanas del bosque
Es algo raro en las estrellas
Sonidos que inducen temor
Y también melancolía de esperar
De esperar

[Coro]
Esperar que ella vuelva
Y le diga acá estoy mi amor
No existe el olvido
Acá estoy mi amor de vuelta
He venido
Lo puedes creer
No existe el olvido mi amor
No existe

[Verso 2]
Su mente inquieta se puebla de historias
Su cuerpo es solo memoria
Es eso que hay que sentir
Con paciencia infinita
Andando las calles ajenas
De hombres que al fin le dan pena
Campanas en la noche
Ruidos de melancolía de esperar
¿Qué esperar?
[Coro]
Esperar que ella vuelva
Y le diga acá estoy mi amor
No existe el olvido
Acá estoy mi amor de vuelta
He vencido
No puedes creer
No existe el olvido mi amor
No existe

[Verso 3]
Delirio, tremendo, ficción literaria
Secretos que fueron plegaria
Espejo maldito que al fin
Duplicó toda su vida
Andando las calles ajenas
De hombres que al fin le dan pena
Campanas en la noche
Ruidos de melancolía de esperar
¿Qué esperar?

[Coro]
Esperar que ella vuelva
Y le diga acá estoy mi amor
No existe el olvido
Acá estoy mi amor de vuelta
He vencido
Lo puedes creer
No existe el olvido mi amor
No existe"
Silencio#Los Tipitos#"[Letra de ""Silencio""]

[Verso 1]
Silencio que no es silencio
Alguien se levanta otro viene a buscar
Ella trae algo que no busco y espero
Silencio que no es silencio
Calles y lugares se cuelgan de mí
Toda mi camisa esta llena de anzuelos

[Pre-Coro]
Silencio, espero el silencio
Un montón de bocas como parlantes
Saturan el aire

[Coro]
Hoy que mi corazón se aturde de silencio
Hablando solo cuando es tarde
Y ya no hay nada más que hablar
Hoy que mi corazón se agita en silencio
Por los gritos del amor

[Verso 2]
Silencio que no es silencio
Surfeando mi camino que creo está bien
Sinuoso camino de arena y de mar

[Pre-Coro]
Silencio, espero el silencio
Un montón de bocas como parlantes
Saturan el aire

[Coro]
Hoy que mi corazón se aturde de silencio
Hablando solo cuando es tarde
Y ya no hay nada más que hablar
Hoy que mi corazón se agita en silencio
Por los gritos del amor

Hoy que mi corazón se aturde de silencio
Hablando solo cuando es tarde
Y ya no hay nada más que hablar
Hoy que mi corazón no encuentra el silencio
Por los gritos, revelados, del amor"
Brujería#Los Tipitos#"[Letra de ""Brujería""]

[Verso 1]
Nadie puede hablar en serio de algo así
Nadie puede tragarse ese buzón
Crucifijo, cinta roja, ristra de ajo
Nadie puede

Di con ella un verano
En un pueblo una casa
Muy cerca del mar
Nos perdimos en la noche
Nuestros brazos, en los besos

[Coro]
Y dijo: ""Brujería, hice brujería
Pinché tu muñeco""
Le dije: ""Eso no me alarma""
Y ahora no puedo olvidarla

[Verso 2]
Me di cuenta enseguida
Que nada de esto seria
Difícil de abordar
Yo no creo en los milagros
Pero a ver si hoy sucede
Una noche como aquella
Donde tropecé con ella, a orillas del mar
Puse velas, paño rojo, crucifijo, ristra de ajo

[Coro]
Y entonces
Brujería, hice brujería
Pinché su muñeco
Y grite: ""Quiero olvidarla""
Y ahora no puedo

Brujería, hice brujería
Pinché su muñeco
Y grite: ""Quiero olvidarla""
Y ahora no puedo resucitarla"
Apostar al amor#Los Tipitos#"Por lo menos esta vez
Estoy cerca de entender
No alcanzaba con tener razón
Si no la usaba

Una sola es la verdad
No se puede negociar
Y muy rara vez pide perdón
No es que lo sienta

Pero te escucho y no decís...

Que pasó, y por qué, no lo puedo detener
Como vos, ya sabes
No fue fácil apostar al amor

Lo de siempre ya sabes
El rencor para después
Volveré a dejar mi corazón
Entre tus manos

Por tu forma de mirar
Presiento que intentarás
Estrellarlo contra la pared
O abandonarlo
Pero te escucho y no decís...

Que pasó, y por qué, no lo puedo detener
Como vos, ya sabés
Lo difícil fue apostar al amor

Cuando siento que todo va a caer
Hay algo para aprender
Solo es el tormento y te espero de pie

Para qué vamos a hablar
No quiero volver atrás
Quedare mirando alrededor
Solo esperando

Pero te escucho y no decís...

Sé que pasó, y por qué
No lo puedo detener
Como vos, ya sabés
No fue fácil apostar al amor

No lo ves, no lo puedo detener
Como vos, ya sabés
Lo difícil fue apostar al amor
Por lo menos estas vez
Lo de siempre ya sabés"
Rock De Putas#Los Tipitos#"Las putas hacen llorar a los hombres
Y los hombres solo hablan de amor
Las putas hacen llorar a los hombres
Y los hombres solo hablan de amor
El tango es cosa de putas
La noche es cosa de putas
La Argentina es una cosa de putas
Que tuvieron muchos hijos
Las putas hacen llorar a los hombres
Y los hombres solo hablan de amor
Las putas hacen llorar a los hombres
Y los hombres solo hablan de amor
El amor es una cosa de putas
El rocanrol es cosa de putas
La Argentina es una cosa de putas
Que tuvieron muchos hijos
Y yo también soy un hijo de puta
Y aunque también voy a hablarte de amor
Yo soy el hijo de una puta también
Y las putas hacen llorar a los niños
Y los niños solo quieren amor
Las putas hacen llorar a los hombres
Y los hombres solo hablan de amor
Las putas hacen llorar a los hombres
Y los hombres solo hablan de amor
El amor es una cosa de putas
El tango es cosa de putas
La noche es cosa de putas
La Argentina es un país de putas
Que tuvieron muchos hijos
La Argentina es un país de putas
Que tuvieron muchos hijos
La Argentina es un país de putas"
Se te nota#Los Tipitos#"Quieres saber cómo sé que me quieres
Sé que me quieres, sé
Como es que siempre te encuentro
Yo no te busco y siempre te encuentro

Y los demás están hablando de tus gestos
Es que no te das cuenta y quiero saberlo
Quiero saberlo

Sé como pasas el tiempo
Cuando estas sola pasas el tiempo
Se que repites mi nombre sola en silencio
Sola en silencio

Y de verdad que no sabes que es lo que pasa
Pareces un fantasma pero en la mañana
En la mañana

Será que se te nota nena ay ay ay
Porque nada respondes ni te corres de la luz
Será porque me esperas nena ay ay ay
Es que no te das cuenta
Y quiero saberlo, quiero saberlo

Sé lo que pasa en tu mente
Cuando estás sola cruzas el puente
Se que revisas mi tiempo se que dibujas
Seres en mi cuerpo

Y los demás están hablando de tus gestos
Es que no te das cuenta y quiero saberlo
Quiero saberlo

Será que se te nota nena ay ay ay
Porque nada respondes ni te corres de la luz
Será porque me esperas nena ay ay ay
Es que no te das cuenta
Y quiero saberlo, quiero saberlo"
Flor Negra#Los Tipitos#"Si fuera como el viento que no puede caerse
Que vive en el podría yo sin vacilar relajarme a volar
Pero siempre que algo viene quiero darle la mano
Quiero entrar y aunque lo voy a pensar no quiero decir que

Decir que no abre cierra dos puertas entrar sin ver
Donde mata el reflejo pero
Si es una canción es un regalo importante
El robarle al tiempo un flor negra
Es un regalo muy importante

Sé que me enojo tanto y muchas veces por nada
Muchas sin razon y no puedo despegar en mi vision
Me desangro con acciones que no sostienen nada
Algo que creo saber posiciones de ficcion no quiero

Decir que no levanta dos barreras que hay que saltar
Aunque diga prohibido y me
Pierda la canción que es un regalo importante
El robarle al timepo un flor negra
Es un regalo muy importante"
Siguiendo la luna#Los Tipitos#"[Letra de ""Siguiendo la luna""]

[Verso 1]
Siguiendo la luna
No llegaré lejos
Tan lejos como se pueda llegar
Las cosas que dije
No tienen sentido
No puedo detenerme
Ponerme a pensar

Siguiendo la luna
Y su vuelta invisible
La noche seguro me alcanzará
No es que tu mirada
Me sea imposible
Tan solo es la forma en que caminas

[Coro]
Vamos mi cariño que todo está bien
Esta noche cambiaré
Te juro que cambiaré
Vamos mi cariño ya no llores más
Por vos yo bajaría el sol
O me hundiría en el mar
[Puente]
Y esto parece verdad para mí

[Verso 3]
Suena como un crime
Lo que tu me has hecho
Deberías ir a parar la prisión
Suena como un crimen
Que me hayas mentido
Que hayas engañado a este corazón

Siguiendo la luna
No llegaré lejos
Tan lejos como se pueda llegar
Son casi las 4 de la madrugada
Mi casa brillaba cruzando ese mar

[Coro]
Vamos mi cariño que todo está bien
Esta noche cambiaré
Te juro que cambiaré
Vamos mi cariño ya no llores más
Por vos yo bajaría el sol
O me hundiría en el mar"
Algo#Los Tipitos#"Ya no kiero esperar mas
Tengo miedo que pasó
Algo inesperado el centro
Siempre es impredecible
Tengo miedo que pasó
Lo q no kiero decir
Si tan sólo cruzarás
La puedrta en este instante
Delante de este fuego
Q miro sin remedio
Hay una llama q te llama sin parar
Una vela es para mí
Otra vela es pa´l Señor
Y pa´María Santísima
Q el Señor y María
Te cuiden también hoy
Q no estoy cerca
Y te dejé llevar por otras manos
Mirando como un niño
Dejé caer la arena tristemente entre
Los dedos, ah, ah, ah

Estribillo:
Algo q viene q pega y q duele
Algo me tiene q despabilar
Algo q despabilar
La suerte va a cambiar
Hace cuánto no ganas
Algo me tiene q despabilar
Algo q despabilar
La suerte va a cambiar
Hace cuánto no ganás una"
Mil horas#Los Tipitos#"[Letra de ""Mil horas""]

[Verso 1]
Hace frío, y estoy lejos de casa
Hace tiempo que estoy sentado sobre esta piedra
Yo me pregunto para qué sirven las guerras

[Pre-Coro]
Tengo un cohete en el pantalón
Vos estás tan fría
Como la nieve a mi alrededor
Vos estás tan blanca y yo no sé qué hacer

[Coro]
La otra noche te espere bajo la lluvia
Dos horas, mil horas
Como un perro
Y cuando llegaste
Me miraste y me dijiste
""Loco, estás mojado
Ya no te quiero""

[Verso 2]
En el circo vos ya sos una estrella
Una estrella roja
Que todos se la imaginan
Si te preguntan
Vos no me conocías, no, no

[Pre-Coro]
Tengo un cohete en el pantalón
Vos estás tan fría
Como la nieve a mi alrededor
Vos estás tan blanca y yo no sé qué hacer

[Coro]
La otra noche te espere bajo la lluvia
Dos horas, mil horas
Como un perro
Y cuando llegaste
Me miraste y me dijiste
""Loco, estás mojado
Ya no te quiero""

La otra noche te espere bajo la lluvia
Dos horas, mil horas
Como un perro
Y cuando llegaste
Me miraste y me dijiste
""Loco, estás mojado
Ya no te quiero"""
La ley de la ferocidad#Los Tipitos#"Deje de sostener el techo y se me vino encima
Como se me viene encima el vino al amanecer
Todo se prepara entonces para ser un mal día
Deje de sostener el techo y se me vino encima
Como se me viene encima el vino al amanecer
Todo se prepara entonces para ser un mal día
Pero aun, estoy de pie

Contaminación, escombros, drogones, ratas
Lo que quedo después que algunos ganaron mucho aquí
Ahora que todo esta muerto ya nada escapa
Al dolor de un querer de ayer

Estaré repitiendo mi nombre
Estaré escupiendo maldad
Esperando la piña final
Esperando el golpe del knock out

La verdad que nos enfrentará
Con la ley de la ferocidad

El cadáver de mi padre duro en una mesa
El y la muerte que luce son igual a mi
La fianza de una herida que nunca nos deja
Y un rencor heredándome
En la noche de mi sentimiento
Despoblada y sin oxigenar
Como para no verme arrastrar
Por el barro de la enfermedad

Por llegar hasta el último round
En la ley de la ferocidad
En la ley de la ferocidad
Es la ley de la ferocidad

Deje caer mis pecados unos sobre otros
Olvide porque nací y ahora no puedo volver
Ella levanta mi cara y mira mis ojos
Me dice: ""yo si se quien sos""

En la noche de mi sentimiento
Despoblada y sin oxigenar
Esperando la piña final
Esperando el golpe del knock out

En la ley de la ferocidad
Es la ley de la ferocidad
En la ley de la ferocidad
Es la ley de la ferocidad"
Sábados Blancos#Los Tipitos#"Callamos en cables, en latas, en una barriada
Dejamos un patio con hojas en el otro invierno
Hablamos palabras, historias que no nos sabían
Mojamos el parche, la alfombra y el rincón del nido
Quisimos ver el amor, quisimos tocarlo
Y hacerlo de horas de días
De sábados blancos y volver a perdernos
Ahí en la ciudad
La cara de toda la gente que nos cruzamos
El mar que nos puso en los ojos aquella herida
El filo de muertes posibles, un golpe en la cabeza
La vida, las piedras redondas, el lugar que nos gustó
Quisimos ver el amor, quisimos tocarlo
Y hacerlo de horas de días
De sábados blancos y volver a perdernos
Ahí en la ciudad
Sangre en la tarde, blanco en el corazón
Y aunque nada sea eterno, tengamos la fiesta igual
Y vamos a emborrachar, vamos a reventar
Esta noche, mi amor
Quisimos ver el amor, quisimos tocarlo
Y hacerlo de horas de días
De sábados blancos y volver a perdernos
Ahí en la ciudad"
Como Un Dragon#Los Tipitos#"COMO UN DRAGON- Los Tipitos
Esto es amor esto que duele
Amablemente en el corazón
Esto que un día rompí sin considerar
Esto es amor algo que empezó como un cuento
Tendrá un final
Aunque nunca podamos comer alguna perdiz
Veo a la autopista como un dragón
Que al confundir su cola enseguida la mordió
Amanecería viéndolo morir
Pero esa agonía es la mia y es por ti
Esto es amor si alguien lo sabe que me diga
Por que no encuentro una salida y no se
Si voy a hacer lo que me pida por que
No se confiar en mi ya no se si esto es aaaamor
Quiero olvidar
Quiero salir a ver aliados
Quiero despegar
Floto en un rio habitual
Ando siempre por aquí
Veo a la autopista como un dragón
Que al confundir su cola enseguida la mordió
Amanecería viéndolo morir
Pero esa agonía es la mia y es por ti
Esto es amor si alguien lo sabe que me diga
Por que no encuentro una salida y no se
Si voy a hacer lo que me pida por que
No se confiar en mi ya no se
Si alguien lo sabe que me diga
Por que no encuentro una salida y no se
Si voy a hacer lo que me pida por que
No se confiar en mi ya no se
Si esto es aaaaaamor"
Master Of The Universe#Los Tipitos#"Hey, vosotros, ya he llegado
Aunque siempre estuve aquí porque estoy por todos lados
Mírame bien, ¿no me reconoces?
Soy el que te habla cuando escuchas voces
Yo soy yo, soy siempre el mejor
Soy simplemente el Emperador
Llámame Rey, dime Señor
Perdona si te ciego con todo mi esplendor
Préstame atención, escucha este verso
Ha llegado el Amo del Universo
Master, Master, I´m the Master
The Master of the Universe
The Master of the Universe
Soy el más piadoso y el mal perverso
Porque soy el Amo del Universo
Puedo hacer el bien y hacer el mal
Puedo convertirte en estatua de sal
Soy moro, cristiano, judío, converso
Ateo, budista, el Rey del Universo
Master...
Soy grande, enorme, más grande que el tamaño
No podrías recorrerme ni en un millón de años
Soy todo, todo, todo; también soy la nada
Más de lo que puedes abarcar con la mirada
Todo esto es mío, tu me perteneces
Soy el del milagro de los panes y los peces
Master...
La noche que nací brillaban las estrellas
Y supe de repente que sería como ellas
Supe de repente que sería como ellas
Después de helada aquella noche la verdad
Entonces comprendí el valor de la humildad
Por eso soy así, humilde como un sabio
Olvida el asunto y bésame los labios"
Mil Intentos#Los Tipitos#"Vamos a ver cómo es perder
Lo que encontramos
De todos los estados este es el más raro
De todos
Apenas vuelvo congelado de la calle
Recién ahora puedo parpadear de nuevo
Apenas
En el hueco donde duermo
También hace frío
Es por eso que ahí no puedo
Tampoco quiero quedarme quieto
Intento, invento con la estufa que no arranca
Hasta que me duelen los dedos y no arranca intento
Pienso en el destino inquieto
Donde pasará
En la mentira que se agiganta
Y cada vez quedamos menos
Quien arrastró la culpa hasta el baúl de mi carreta
Si pudiera asesinarla y así librarme de la
De las cosas que no digo, de las que me repito a diario
Tan cansado estoy de oírme y no quiero quedarme callado
Pienso en el destino inquieto
Donde pasará
En la mentira que se agiganta
Y cada vez quedamos menos
Quien arrastró la culpa hasta el baúl de mi carreta
Si pudiera asesinarla y así librarme de la
De las cosas que no digo, de las que me repito a diario
Tan cansado estoy de oírme y no quiero quedarme callado"
Canción Cósmica#Los Tipitos#"Por lo menos esta vez
Estoy arto de este amor
Del angel del final
