track_name#artist_name#lyrics
La cripta#Ratones Paranoicos#"Voy a tenerte cerca hasta la muerte nena
Siempre que no pierdas la esperanza
Yo personalmente digo
Marcando muy fuerte el ritmo
No sirve de nada perder la confianza

Pero vamos a buscar un lugar nuevo
Donde nadie pueda ver si estamos juntos
Vamos a buscar un lugar nuevo
Lleno de paz
Estoy por dejar el cielo
Tal vez me vaya al infierno
Por todo el calor
Que tengo en el alma"
Rock Del Gato#Ratones Paranoicos#"[Letra de ""Rock Del Gato""]

[Verso 1]
Quiero verla en el show
Es como un gato siamés
Su cola arde en el risco
Espero que alguna vez
Al ver tus ojos me den
Alguna noche de hotel

En mi boca no hay control
Me voy cayendo a tus pies
Las piernas son un abrigo
Al menos no moriré
Si todo me sale bien
Lo haré de nuevo otra vez

[Instrumental]

[Verso 2]
En mi boca no hay control
Me voy cayendo a sus pies
Las piernas son un abrigo
Espero que alguna vez
Al ver sus ojos me den
Alguna noche de hotel

Quiero verla en el show
Es como un gato siamés
Su cola arde en el risco
Al menos no moriré
Si todo me sale bien
Lo haré de nuevo otra vez

[Instrumental]

[Outro]
Su cola arde en el risco
Espero que alguna vez
Al ver sus ojos me den
Alguna noche de hotel
Al ver sus ojos me den
Alguna noche de hotel"
Sigue Girando#Ratones Paranoicos#"[Letra de ""Sigue Girando""]

[Verso 1]
Estaba sola en la estación
Tatuada sobre el corazón
De pronto tuvo algo de sed
Pidió monedas y se fue
Entro apurada en un bar
Las dos primeras fueron tres
Le dieron algo de fumar
Y todo comenzó a girar

[Verso 2]
El mundo gira sin compasión
La sangre corre sin parar
No tengo miedo, quiero más
Ella se acerca o se va
Escuchemos el rock and roll
Me gusta mucho como es
Mirando un poco alrededor
Ella se acerca otra vez

[Coro]
Sigue girando
Sigue girando
Sigue girando
Con el rock and roll
Girando
Sigue girando
[Verso 3]
Estaba sola en la estación
Tatuada sobre el corazón
De pronto tuvo algo de sed
Pidió monedas y se fue
Escuchemos el rock and roll
Me gusta mucho como es
Mi sangre corre sin parar
Me equivoqué otra vez

[Coro]
Sigue girando
Sigue girando
Sigue girando
Con el rock and roll
Girando
Sigue girando
Sigue girando
Con el rock and roll

[Outro]
Girando
Sigue girando
Sigue girando"
