artist_id#artist_name#artist_genre
632M26jlmnCrL8CqD5i7Kd#Rata Blanca#['argentine heavy metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock urbano mexicano']
4TK1gDgb7QKoPFlzRrBRgR#Los Enanitos Verdes#['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'ska argentino']
059ysTnWcrm4yFwTr0NDjc#Catupecu Machu#['argentine punk', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
0LyfQWJT6nXafLPZqxe9Of#Various Artists#[]
5ZNxiPcbKgaNcBrERMpqeu#Mägo de Oz#['celtic metal', 'medieval rock', 'rock en espanol', 'spanish folk metal', 'spanish metal']
5BMgsAFg8rZQc3tqs5BB8G#Mecano#['latin', 'latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']
2osoVujXgV0PA8lhqDKYFw#Callejeros#['argentine rock', 'cumbia pop', 'cumbia villera', 'latin alternative', 'rock en espanol']
2Asr5Otk5aKK272pK4ocG2#Jeanette#['latin pop']
2Htm0q72SjGSmsy8EOIhRG#Los Palmeras#['cumbia pop', 'cumbia santafesina', 'cumbia villera']
2UqRkW2wfEkZmyvKyTTv2W#Ulises Bueno#['cuarteto', 'cumbia pop']
235Vf4hkmwvxjVEMuCbRxm#Rodrigo#['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']
1GlOpg3dPUft550esb82K3#Chaqueño Palavecino#['cumbia villera', 'folclore salteno', 'folklore argentino']
3uy9MpO6gLAW1LHhDRXM38#Jorge Cafrune#['chamame', 'folclore jujeno', 'folklore argentino', 'nueva cancion', 'polca paraguaya', 'rock nacional']
0aPYs7yoiP2NtS5xNZXKjg#Enrique Santos Discépolo#[]
7va6FT607YxAj4HtoXVEIh#Jose Larralde#['argentine rock', 'canto popular uruguayo', 'chamame', 'folklore argentino', 'latin metal', 'nueva cancion', 'rock nacional']
7exkSLWDTlXJYcmBhWp9cl#Horacio Guarany#['folklore argentino', 'nueva cancion']
3ghRXw2nUEH2THaL82hw8R#La K'onga#['cuarteto', 'cumbia pop']
4mKTJIb405EHH5GGfIhaeO#Sabroso#['cuarteto']
17MN4PshvWnET2YBlfQ4Bc#Sebastian#['cuarteto']
5sgpZfCPK6zd3MEB1Nrhey#Combo Chimbita#['latintronica']
0ZCO8oVkMj897cKgFH7fRW#Los Ángeles Azules#['grupera', 'gruperas inmortales', 'nu-cumbia', 'regional mexican']
3tJnB0s6c3oXPq1SCCavnd#Marco Antonio Solís#['grupera', 'latin', 'latin pop', 'regional mexican']
3coKfYwV0ppdzD65z1cu3i#Supermerk2#['cumbia chilena', 'cumbia paraguaya', 'cumbia villera']
2to8xMgnoxHCXPF7eWJPvg#Nestor En Bloque#['cumbia paraguaya', 'cumbia pop', 'cumbia villera']
7An4yvF7hDYDolN4m5zKBp#Soda Stereo#['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']
0G7A5LzQAs2egiQl7hO5tV#Virus#['argentine rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']
3jO7X5KupvwmWTHGtHgcgo#Charly García#['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']
21o0KNjooi1XjygW6V70NM#GIT#['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']
2F9pvj94b52wGKs0OqiNi2#Babasónicos#['argentine rock', 'electronica argentina', 'latin alternative', 'latin rock', 'pop electronico', 'rock en espanol']
3XkJyJgJDxnjdQgH0zfT8K#Los Rodriguez#['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'rock en espanol', 'spanish pop']
64DFKvGarD5nmkfaIiiakf#La Mona Jimenez#['cuarteto']
2nszmSgqreHSdJA3zWPyrW#Luis Miguel#['bolero', 'latin', 'latin pop']
0wn2qDKzeFlhjRUtJAwJjp#Bandalos Chinos#['argentine alternative rock', 'argentine indie', 'latin rock', 'mexican indie']
2VSRhqonKsL7KRAIk8SMmt#Daniela Spalla#['indie cordoba', 'latin rock', 'mexican indie']
79R7PUc6T6j09G8mJzNml2#Conociendo Rusia#['argentine alternative rock', 'argentine indie']
348pk4o3EhKmsSahzuClSf#CA7RIEL#['argentine indie', 'electronica argentina', 'trap argentino']
3E7NGbzUGlOjgYY8nvtijR#Paco Amoroso#['argentine indie', 'trap argentino']
716NhGYqD1jl2wI1Qkgq36#Bizarrap#['argentine hip hop', 'pop venezolano', 'trap argentino']
3tzacGOmngxUV8W8lU9h3Q#La Delio Valdez#['cumbia']
71nVj55bVBwK31aOfVjvLY#Hipnotica#['argentine indie', 'indie cordoba']
2axDF0woEL8GYIoW93gPPf#Francisca y Los Exploradores#['argentine indie', 'latin rock']
2XVoz4hoXgQ3C2BTGxl9V2#Juan Ingaramo#['argentine alternative rock', 'argentine indie', 'pop argentino']
3WGilHlQrv83h1CbF18BEs#Rayos Láser#['argentine alternative rock', 'argentine indie', 'indie cordoba']
5l4GdLELvdnXZVT5g947i3#LOUTA#['argentine alternative rock', 'argentine indie', 'electronica argentina', 'latin rock', 'pop argentino']
6jRUKVZllu1wtgXHbqvUmT#El Kuelgue#['argentine indie', 'argentine reggae', 'argentine rock', 'latin rock', 'rock en espanol']
5rLsN2LxYaEPLa1N7I2mPB#El Mató a un Policía Motorizado#['argentine alternative rock', 'argentine indie', 'argentine indie rock', 'argentine rock', 'indie platense', 'latin rock', 'rock en espanol', 'rock nacional']
5pg9cOudU7ezj3FnUABgu6#NAFTA#['argentine indie', 'latin funk', 'r&b argentino']
3zoMlg6gx6K4NcGE15qtCF#CELLI#['argentine indie', 'r&b argentino']
62KIJJdBnLN13RmoZPNXfc#Valdes#['argentine indie', 'electronica argentina', 'indie cordoba', 'pop electronico', 'r&b argentino']
4syvKWgnIigkaQdgF4NNZM#Gativideo#['argentine indie']
0mSn9qsGHUMllx267A3qX3#Perras on the beach#['argentine alternative rock', 'argentine indie', 'latin rock', 'manso indie']
1a1v0OJC5GqtsLwzoqJm7j#Usted Señalemelo#['argentine alternative rock', 'argentine indie', 'electronica argentina', 'latin rock', 'manso indie', 'pop electronico']
1LMyTeRhjaitILs98h3MaF#Jósean Log#['mexican indie']
6OO01j5rLKCyPg4i3FuzIT#Árbol#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
2RPNbhguRnI9uqahGYcUc6#Eruca Sativa#['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']
7sNUnWWGu2aeLBQ8GylVDj#Fly Fly Caroline#['indie cordoba']
1nm9PdmvzPXJmIlMOk5XLy#Marilina Bertoldi#['argentine alternative rock', 'argentine indie']
5cilSDFcAQcLwh0dNqMhrE#Hocico#['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'industrial metal', 'rock gotico']
5srsgtoePlsp0eQIXmta1O#Sandro#['cancion melodica', 'nueva cancion', 'pop romantico']
1fl6UrQ5p2aQQwKfkrPNpW#Arco Iris#['argentine rock', 'rock nacional']
05Q9xndTxhXhD5trpmTtfU#Carlos Gardel#['latin classical', 'nueva cancion', 'tango']
7Cg2eqV6oHNE0P54WfajIX#Julio Sosa#['tango', 'vintage tango']
3nlpTZci9O5W8RsNoNH559#Juan Luis Guerra 4.40#['bachata', 'latin', 'latin pop', 'salsa choke', 'tropical']
5a0etAzO5V26gvlbmHzT9W#Nicolas Jaar#['downtempo', 'electronica', 'microhouse']
27Owkm4TGlMqb0BqaEt3PW#Molotov#['latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']
3CzMaJREWlNNmSe0vtBAKD#Amboé#['chamame']
46cEeRi8p3fkd1hN0N820b#Cadena Perpetua#['argentine metal', 'argentine punk', 'argentine rock', 'latincore', 'paraguayan rock']
5sASmkskUJsvYDSYKRkkYd#2 minutos#['argentine punk', 'argentine rock', 'latin alternative', 'rock en espanol', 'ska argentino']
0HNFg6mSgz7WLcN74CI3oT#Ricardo Iorio#['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock nacional']
0UAAJKwQZz8jVDoVtly8NA#Massacre#['argentine metal', 'argentine punk', 'argentine rock']
3DnlTB4No4W6fO6Qvghnm4#Los Brujos#['argentine indie', 'argentine punk', 'argentine rock', 'rock en espanol', 'rock nacional']
5tDdTDGy0l8rHkeLaaEyyN#Carajo#['argentine heavy metal', 'argentine metal', 'argentine punk', 'argentine rock', 'latin metal', 'latincore', 'rock en espanol']
2E0SVBO1NkyVTl7PDmGGw4#Flema#['argentine metal', 'argentine punk', 'argentine rock']
0bI566gNqVLuVAra7TXQp9#Bulldog#['argentine punk', 'argentine rock', 'rosario indie']
17SdOua747pMkSrZFYlr2L#Expulsados#['argentine punk']
10AzTrYMPVVmpKoBP5bX9W#Sumo#['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']
6ZIgPKHzpcswB8zh7sRIhx#Divididos#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']
1B77gQZWI3khQYI19R9YUE#Juana La Loca#['argentine indie', 'argentine rock', 'latin rock', 'post-punk argentina', 'rock en espanol']
7EgR8MOSpxSytMngVCVGEu#Cielo Razzo#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'rosario indie']
1RnU8yJGAD2kxrrp2nXnCr#Julio y Agosto#['argentine indie']
668SAo9QhJyCif4Qu7Klw5#Sobre Tus Cenizas#['argentine metal']
0tkboyBYNymYytYlb9EXkN#Los Kjarkas#['charango', 'folklore boliviano', 'musica andina']
09xj0S68Y1OU1vHMCZAIvz#Café Tacvba#['latin', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']
2QWIScpFDNxmS6ZEMIUvgm#Julieta Venegas#['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']
1JbemQ1fPt2YmSLjAFhPBv#Chayanne#['latin', 'latin pop', 'puerto rican pop', 'tropical']
4PPoI9LuYeFX8V674Z1R6l#Vicente Fernández#['grupera', 'mariachi', 'ranchera']
4U7lXyKdSf1JbM1aXvsodC#La Oreja de Van Gogh#['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']
3jc496ljiyrS3ECrD7QiqL#Gipsy Kings#['flamenco', 'rumba', 'world']
1CIQKMq8233RjSs4VMk0a9#Atajo#['bolivian rock']
0QIeOzcA4xi1RMwXWPdl14#La Barra#['cuarteto']
0iutktJLkNNtErs8c3EoF6#Los Tekis#['cumbia andina mexicana', 'folclore jujeno', 'folklore argentino']
796YUyTCTkXZAZg4CLUoWl#Los Huayra#['folclore salteno', 'folclore santiagueno', 'folklore argentino']
6HTUcOExehqydqa7C3usAa#Abel Pintos#['argentine rock', 'argentine telepop', 'folklore argentino', 'pop argentino', 'rock en espanol']
2FFrhWZS9vJsh2UvxYPRr6#Pedro Aznar#['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']
13wFTN72PGSUxzEHJP5Ljs#Los Caligaris#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']
4ZDoy7AWNgQVmX7T0u0B1j#No Te Va Gustar#['latin alternative', 'latin rock', 'rock en espanol', 'rock uruguayo']
0Dy32zfSrQ332Bz8wsthKJ#La Beriso#['argentine rock']
1aw0Cdl1DIrtUrUA6fGbAR#Dread Mar I#['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']
0mdD8YXAyJDJ2BHxIKF0Yf#Raly Barrionuevo#['argentine rock', 'folclore santiagueno', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional']
25THA9HUHoxpCT4LBp7UsZ#Vicentico#['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']
2Eo4Yaukt9d6dnZrY5hQKi#Ciro y los Persas#['argentine rock', 'cumbia pop', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
3tAICgiSR5PfYY4B8qsoAU#Andrés Calamaro#['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']
7FnZWGw9lwOr7WzieTKEPR#Los Pericos#['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']
2ST5XwWB4uXGKk2NXP8DUI#Los Cafres#['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']
6UYYp6Xo2NHP7AxNnR0rn4#Jóvenes Pordioseros#['argentine rock', 'rock en espanol', 'rock nacional']
4nrP6H78NuKzQr9bQxAFVk#Riddim#['argentine reggae', 'argentine rock', 'latin alternative', 'reggae en espanol', 'rock en espanol', 'ska argentino']
2IucHN96T0BZ3e4mXe9AgP#AHYRE#['folclore salteno', 'folklore nuevo argentino']
77AuP9c2svnUoh7JK5HrOp#Ceibo#['folklore nuevo argentino']
6byQKddO1b34lXC2ZEjehQ#Patricio Rey y sus Redonditos de Ricota#['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']
2wjmZuSHtRx96Qxb8HiP2o#Guasones#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
39BvzssARgDTZ1Kf0uqNfj#Té de Brujas#[]
4DuhYdfd2jHMdaqYVYZp04#Mancha De Rolando#['argentine rock', 'cumbia pop', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
1QOmebWGB6FdFtW7Bo3F0W#Gustavo Cerati#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']
0Ec1MqHP5MENR7rK3DtO3G#Literal#[]
1Gdv3QfIi3S84Z212fsuWU#"Gustavo ""Cucho"" Parisi"#[]
7wTu5u7W3kc9Id5JAvSAFV#Viejas Locas#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
76lUSSvc6Z83CLrIVB7YrE#Parientes#[]
6Nm62oNQCdPxVoiQtFSksF#Estelares#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
5R3NywPPOyhLfdvutgg0me#Los Abuelos De La Nada#['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']
03wfTeoZex93T5TPxWo3B9#Stokoff#[]
5fVtUielMhdztOA34ArB6c#Ratones Paranoicos#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
6UAMLsapd2AyfEAEVFaxmc#La 25#['argentine rock', 'cumbia villera', 'latin alternative', 'rock en espanol', 'rock nacional']
1n0013t3w2RbIqSYarnPGS#Scones de la Chola#[]
30fEdZPXgWfC4sNttcyB3C#La Renga#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
3p1OOKD3Rs8JsT9I76mACt#La Extrema Vanguardia#[]
1MuQ2m2tg7naeRGAOxYZer#Luis Alberto Spinetta#['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']
6w7MyT0PejM53C5GAwPRJd#Yazbik#[]
0hASTHk8Lmdj2zAHvkfsfW#Vozenoff#[]
6nVcjUJemqpJjc1WevwTvL#La Vela Puerca#['latin alternative', 'latin rock', 'rock en espanol', 'rock uruguayo']
2FS22haX3FYbyOsUAkuYqZ#Los Fabulosos Cadillacs#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']
1Qv4E1VgZOGnOYd99Kp5Bs#Las Pelotas#['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
41pJnHLzYfNFPDmJgsZkcv#Juan Rosasco en Banda#[]
1db5TWniHR7iqwXer7AiQ2#Pappo#['argentine heavy metal', 'argentine rock', 'latin alternative', 'latin metal', 'latin rock', 'rock en espanol', 'rock nacional']
0SnyKkoyBaB2fG8IJH4xmU#Los Piojos#['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']
2wxDtL8blvAzPuZsXT6qdO#Gigio&spiker#[]
1bZNv4q3OxYq7mmnLha7Tu#Fito Paez#['argentine rock', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']
3HrbmsYpKjWH1lzhad7alj#Los Auténticos Decadentes#['argentine rock', 'cuarteto', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']
2iGdnoohAHkdXc7NrwEQI6#Yasora#[]
3ucYybVr1mTuB04HtoBDCc#El Polaco#['cumbia pop', 'cumbia villera']
2rqtqFiCGyzaRSYdgMiMNC#18 Kilates#['cumbia pop', 'cumbia villera']
1SupJlEpv7RS2tPNRaHViT#Nicky Jam#['latin', 'latin hip hop', 'reggaeton', 'tropical']
7tU1VKOuxiNZwBZC6RHidA#Alexis y Fido#['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']
3WSePpVeFAwNAI4vQc19rG#El Retutu#[]
3TINnlLcMBQA88OoalsvYR#Pibes Chorros#['cumbia paraguaya', 'cumbia villera']
2jSGzJw0ebJLu7OLVSOcBP#Plan B#['latin', 'perreo', 'reggaeton', 'tropical']
04TVfWdJWbfH0FOT2zA1Tg#Amar Azul#['chicha', 'cumbia chilena', 'cumbia villera']
6wAk3K9nxqR0pTLGLctzQu#Tambó Tambó#['cumbia villera']
7rtCjmJ5EIcfL9l1bt59hU#El Empuje#['cumbia villera']
5Fkc9gWSpppkCsbxpQLkMM#Altos Cumbieros#['cumbia villera']
5YrBL6QmqRYTvr52b0IOT3#De La Calle#['cumbia pop', 'cumbia villera']
6QVEWdYtBkaJcboEtH5FeB#Los Turros#['cumbia paraguaya', 'cumbia pop', 'cumbia villera']
1AvkrI2S7knrbaZxydvc9B#Mala Fama#['cumbia villera']
0xf0KaVp6AMWgesiBh6fee#Musicologo Y Menes#['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow']
329e4yvIujISKGKz1BZZbO#Farruko#['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']
6XFITTl7cFTdopDY3lUdlY#J Alvarez#['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']
1r4hJ1h58CWwUQe3MxPuau#Maluma#['reggaeton', 'reggaeton colombiano']
4VMYDCV2IEDYJArk749S6m#Daddy Yankee#['latin', 'latin hip hop', 'reggaeton', 'tropical']
2TekzK4jw30Cc4jlAmcrVM#Mak Donal#['cumbia pop', 'cumbia villera']
04XdCDDrPnnqidaVBTOQjt#Hernan y La Champion's Liga#['cumbia pop', 'cumbia villera']
0WG7v7wcDK5ZsUHjnZo9E6#La Liga#['cumbia pop', 'cumbia villera']
33ScadVnbm2X8kkUqOkC6Z#Don Omar#['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'tropical']
5fJsY7afrbsyzJj9wdzJMh#"Tito ""El Bambino"""#['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'tropical']
1wZtkThiXbVNtj6hee6dz9#Wisin & Yandel#['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'tropical']
1bAftSH8umNcGZ0uyV7LMg#Duki#['argentine hip hop', 'trap argentino']
2MfTaq5E3ClttaUjoBdI6p#Ivan Noble#['argentine rock', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol', 'rock nacional']
3YeBTR1Q1rUxKguz4jP6UV#Damas Gratis#['cumbia villera']
7rNbdH4pgrnwguvzxhA2Ek#Jorge Celedón#['ecuadorian pop', 'latin', 'latin pop', 'tropical', 'vallenato', 'vallenato moderno']
2HvyR5FsU37QMqVzIbGwl7#Mercedes Sosa#['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']
36KsCCwgI0Dep97yVJWmkK#Monsieur Periné#['colombian pop', 'gypsy jazz', 'latin', 'latin alternative', 'latin pop', 'latin rock']
53Ik4pv6iE2gZ7Xc4BKlFJ#Las manos de Filippi#['argentine rock', 'latin alternative', 'rock en espanol', 'rock nacional', 'ska argentino']
5ZqnEfVdEGmoPxtELhN7ai#Estopa#['rumba', 'spanish pop']
0yNSzH5nZmHzeE2xn6Xshb#Calle 13#['latin', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'tropical']
1t7t8q4zoYHp22JLIx3FM7#Joan Manuel Serrat#['cantautor', 'nova canco', 'nueva cancion', 'spanish pop', 'trova']
3hYtANQYrE6pd2PbtEyTIy#Los Tigres Del Norte#['grupera', 'norteno', 'regional mexican']
0EmeFodog0BfCgMzAIvKQp#Shakira#['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']
14zUHaJZo1mnYtn6IBRaRP#Justin Quiles#['latin', 'reggaeton']
2oQX8QiMXOyuqbcZEFsZfm#El Alfa#['dembow', 'latin', 'rap dominicano', 'reggaeton', 'tropical']
7MP4jhYmFEgb0AtiOkw55s#Play-N-Skillz#['chicano rap', 'pop rap']
21451j1KhjAiaYKflxBjr1#Zion & Lennox#['latin', 'latin hip hop', 'reggaeton', 'tropical']
77ziqFxp5gaInVrF2lj4ht#Sech#['panamanian pop', 'reggaeton']
2R21vXR83lH98kGeO99Y66#Anuel AA#['latin', 'reggaeton flow', 'trap latino']
790FomKkXshlbRYZFtlgla#KAROL G#['latin', 'reggaeton', 'reggaeton colombiano']
47MpMsUfWtgyIIBEFOr4FE#Lunay#['latin', 'reggaeton', 'reggaeton flow', 'tropical']
4q3ewBCX7sLwd24euuV69X#Bad Bunny#['latin', 'reggaeton', 'trap latino']
1i8SpTcr7yvPOmcqrbnVXY#Ozuna#['latin', 'puerto rican pop', 'reggaeton', 'trap latino']
1vyhD5VmyZ7KMfW5gqLgo5#J Balvin#['latin', 'reggaeton', 'reggaeton colombiano']
0TnOYISbd1XYRBk9myaseg#Pitbull#['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']
1GDbiv3spRmZ1XdM1jQbT7#Natti Natasha#['latin', 'latin pop', 'rap latina', 'reggaeton', 'tropical']
5lwmRuXgjX8xIwlnauTZIP#Romeo Santos#['bachata', 'latin', 'tropical']
4V8Sr092TqfHkfAA5fXXqG#Luis Fonsi#['latin', 'latin pop', 'puerto rican pop', 'tropical']
3E6xrwgnVfYCrCs0ePERDz#Wisin#['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']
0eHQ9o50hj6ZDNBt6Ys1sD#Yandel#['latin', 'latin hip hop', 'reggaeton', 'tropical']
4nDoRrQiYLoBzwC5BhVJzF#Camila Cabello#['dance pop', 'pop', 'post-teen pop']
07YUOmWljBTXwIseAUd9TW#Sebastian Yatra#['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano']
3Mr0TsHv8DUbDBMEFW2L9T#Daniel Cardozo#['chamame', 'cumbia villera']
7l2wptrNdI4wEHxTlWa6SS#Fidel Nadal#['argentine reggae', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol']
6uLWD7WMJKMyP1DD1eg96R#Cachumba#['cuarteto']
5YDpwWFLxk3wmHBKqAcfiI#Pedro Y Pablo#['argentine rock', 'rock nacional']
5yoimVE1rbc3kAx4uwr7eq#León Gieco#['argentine rock', 'cantautor', 'folklore argentino', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']
